timestamp,Channel8
2025-06-14 20:59:39.056400,-79251.954466
2025-06-14 20:59:39.060400,-79924.585512
2025-06-14 20:59:39.064400,-79021.329167
2025-06-14 20:59:39.068400,-77788.004611
2025-06-14 20:59:39.072400,-77943.930381
2025-06-14 20:59:39.076400,-79309.621967
2025-06-14 20:59:39.080400,-80023.313167
2025-06-14 20:59:39.084400,-79123.454287
2025-06-14 20:59:39.088400,-77897.483456
2025-06-14 20:59:39.092400,-78041.920429
2025-06-14 20:59:39.096400,-79449.856812
2025-06-14 20:59:39.100400,-80168.711265
2025-06-14 20:59:39.104400,-79281.950507
2025-06-14 20:59:39.108400,-77994.825303
2025-06-14 20:59:39.112400,-78118.43045
2025-06-14 20:59:39.116400,-79479.249356
2025-06-14 20:59:39.120400,-80189.118408
2025-06-14 20:59:39.124400,-79238.766937
2025-06-14 20:59:39.128400,-77947.774881
2025-06-14 20:59:39.132400,-78024.396661
2025-06-14 20:59:39.136400,-79336.958151
2025-06-14 20:59:39.140400,-80042.110985
2025-06-14 20:59:39.144400,-79124.326005
2025-06-14 20:59:39.148400,-77795.112466
2025-06-14 20:59:39.152400,-77858.859641
2025-06-14 20:59:39.156400,-79142.095642
2025-06-14 20:59:39.160400,-79806.300081
2025-06-14 20:59:39.164400,-78816.36367
2025-06-14 20:59:39.168400,-77409.701337
2025-06-14 20:59:39.172400,-77420.407822
2025-06-14 20:59:39.176400,-78756.103367
2025-06-14 20:59:39.180400,-79511.815847
2025-06-14 20:59:39.184400,-78572.349676
2025-06-14 20:59:39.188400,-77196.488046
2025-06-14 20:59:39.192400,-77257.620067
2025-06-14 20:59:39.196400,-78661.533137
2025-06-14 20:59:39.200400,-79456.1153
2025-06-14 20:59:39.204400,-78569.108673
2025-06-14 20:59:39.208400,-77231.893209
2025-06-14 20:59:39.212400,-77287.861978
2025-06-14 20:59:39.216400,-78644.702273
2025-06-14 20:59:39.220400,-79455.623562
2025-06-14 20:59:39.224400,-78594.120275
2025-06-14 20:59:39.228400,-77284.240995
2025-06-14 20:59:39.232400,-77344.993036
2025-06-14 20:59:39.236400,-78761.825414
2025-06-14 20:59:39.240400,-79580.368648
2025-06-14 20:59:39.244400,-78732.455222
2025-06-14 20:59:39.248400,-77409.209598
2025-06-14 20:59:39.252400,-77466.675933
2025-06-14 20:59:39.256400,-78854.831023
2025-06-14 20:59:39.260400,-79670.98262
2025-06-14 20:59:39.264400,-78848.684293
2025-06-14 20:59:39.268400,-77546.046978
2025-06-14 20:59:39.272400,-77603.937996
2025-06-14 20:59:39.276400,-78986.035763
2025-06-14 20:59:39.280400,-79865.711017
2025-06-14 20:59:39.284400,-79063.931592
2025-06-14 20:59:39.288400,-77748.062044
2025-06-14 20:59:39.292400,-77801.370955
2025-06-14 20:59:39.296400,-79236.844687
2025-06-14 20:59:39.300400,-80114.754154
2025-06-14 20:59:39.304400,-79310.292519
2025-06-14 20:59:39.308400,-77952.356988
2025-06-14 20:59:39.312400,-77858.859641
2025-06-14 20:59:39.316400,-79064.624496
2025-06-14 20:59:39.320400,-79825.25436
2025-06-14 20:59:39.324400,-78912.185599
2025-06-14 20:59:39.328400,-77504.986823
2025-06-14 20:59:39.332400,-77456.26002
2025-06-14 20:59:39.336400,-78780.466769
2025-06-14 20:59:39.340400,-79597.646546
2025-06-14 20:59:39.344400,-78763.43474
2025-06-14 20:59:39.348400,-77384.779142
2025-06-14 20:59:39.352400,-77368.194147
2025-06-14 20:59:39.356400,-78772.442493
2025-06-14 20:59:39.360400,-79690.696858
2025-06-14 20:59:39.364400,-78855.94861
2025-06-14 20:59:39.368400,-77449.107462
2025-06-14 20:59:39.372400,-77406.683851
2025-06-14 20:59:39.376400,-78774.118873
2025-06-14 20:59:39.380400,-79673.709532
2025-06-14 20:59:39.384400,-78872.511252
2025-06-14 20:59:39.388400,-77467.79352
2025-06-14 20:59:39.392400,-77365.355476
2025-06-14 20:59:39.396400,-78699.084067
2025-06-14 20:59:39.400400,-79542.124813
2025-06-14 20:59:39.404400,-78714.037384
2025-06-14 20:59:39.408400,-77264.146777
2025-06-14 20:59:39.412400,-77160.054703
2025-06-14 20:59:39.416400,-78513.07285
2025-06-14 20:59:39.420400,-79442.123108
2025-06-14 20:59:39.424400,-78670.071503
2025-06-14 20:59:39.428400,-77306.302167
2025-06-14 20:59:39.432400,-77209.943796
2025-06-14 20:59:39.436400,-78556.010551
2025-06-14 20:59:39.440400,-79450.080329
2025-06-14 20:59:39.444400,-78690.031611
2025-06-14 20:59:39.448400,-77292.466437
2025-06-14 20:59:39.452400,-77182.339392
2025-06-14 20:59:39.456400,-78496.174931
2025-06-14 20:59:39.460400,-79405.175675
2025-06-14 20:59:39.464400,-78651.96659
2025-06-14 20:59:39.468400,-77287.571405
2025-06-14 20:59:39.472400,-77172.392866
2025-06-14 20:59:39.476400,-78454.868907
2025-06-14 20:59:39.480400,-79376.632497
2025-06-14 20:59:39.484400,-78673.848948
2025-06-14 20:59:39.488400,-77352.078539
2025-06-14 20:59:39.492400,-77213.810648
2025-06-14 20:59:39.496400,-78484.820245
2025-06-14 20:59:39.500400,-79372.855052
2025-06-14 20:59:39.504400,-78695.507788
2025-06-14 20:59:39.508400,-77397.072601
2025-06-14 20:59:39.512400,-77315.511085
2025-06-14 20:59:39.516400,-78575.568327
2025-06-14 20:59:39.520400,-79506.362022
2025-06-14 20:59:39.524400,-78865.269287
2025-06-14 20:59:39.528400,-77562.631972
2025-06-14 20:59:39.532400,-77431.963674
2025-06-14 20:59:39.536400,-78730.197696
2025-06-14 20:59:39.540400,-79721.9893
2025-06-14 20:59:39.544400,-79094.39702
2025-06-14 20:59:39.548400,-77735.723881
2025-06-14 20:59:39.552400,-77566.409417
2025-06-14 20:59:39.556400,-78769.20149
2025-06-14 20:59:39.560400,-79669.619163
2025-06-14 20:59:39.564400,-79032.437984
2025-06-14 20:59:39.568400,-77721.530523
2025-06-14 20:59:39.572400,-77570.589193
2025-06-14 20:59:39.576400,-78811.781563
2025-06-14 20:59:39.580400,-79776.348743
2025-06-14 20:59:39.584400,-79175.422093
2025-06-14 20:59:39.588400,-77879.445598
2025-06-14 20:59:39.592400,-77692.741477
2025-06-14 20:59:39.596400,-78901.166189
2025-06-14 20:59:39.600400,-79828.830639
2025-06-14 20:59:39.604400,-79216.862228
2025-06-14 20:59:39.608400,-77888.453351
2025-06-14 20:59:39.612400,-77691.445075
2025-06-14 20:59:39.616400,-78877.540395
2025-06-14 20:59:39.620400,-79818.548837
2025-06-14 20:59:39.624400,-79211.90014
2025-06-14 20:59:39.628400,-77908.212293
2025-06-14 20:59:39.632400,-77679.933927
2025-06-14 20:59:39.636400,-78891.197311
2025-06-14 20:59:39.640400,-79830.283502
2025-06-14 20:59:39.644400,-79243.93019
2025-06-14 20:59:39.648400,-77910.380412
2025-06-14 20:59:39.652400,-77662.92425
2025-06-14 20:59:39.656400,-78844.348054
2025-06-14 20:59:39.660400,-79810.725726
2025-06-14 20:59:39.664400,-79233.983664
2025-06-14 20:59:39.668400,-77903.071392
2025-06-14 20:59:39.672400,-77662.946601
2025-06-14 20:59:39.676400,-78841.844659
2025-06-14 20:59:39.680400,-79813.922025
2025-06-14 20:59:39.684400,-79241.538553
2025-06-14 20:59:39.688400,-77912.772049
2025-06-14 20:59:39.692400,-77634.112851
2025-06-14 20:59:39.696400,-78821.057537
2025-06-14 20:59:39.700400,-79797.314679
2025-06-14 20:59:39.704400,-79220.282044
2025-06-14 20:59:39.708400,-77881.054924
2025-06-14 20:59:39.712400,-77620.455935
2025-06-14 20:59:39.716400,-78795.08481
2025-06-14 20:59:39.720400,-79818.012395
2025-06-14 20:59:39.724400,-79281.592879
2025-06-14 20:59:39.728400,-77924.529067
2025-06-14 20:59:39.732400,-77593.432676
2025-06-14 20:59:39.736400,-78785.138283
2025-06-14 20:59:39.740400,-79801.785028
2025-06-14 20:59:39.744400,-79251.462728
2025-06-14 20:59:39.748400,-77890.509712
2025-06-14 20:59:39.752400,-77584.067295
2025-06-14 20:59:39.756400,-78775.974068
2025-06-14 20:59:39.760400,-79824.919084
2025-06-14 20:59:39.764400,-79289.863025
2025-06-14 20:59:39.768400,-77912.90616
2025-06-14 20:59:39.772400,-77610.218836
2025-06-14 20:59:39.776400,-78804.740763
2025-06-14 20:59:39.780400,-79855.898602
2025-06-14 20:59:39.784400,-79314.069964
2025-06-14 20:59:39.788400,-77951.887602
2025-06-14 20:59:39.792400,-77634.895162
2025-06-14 20:59:39.796400,-78830.735842
2025-06-14 20:59:39.800400,-79896.042335
2025-06-14 20:59:39.804400,-79367.043599
2025-06-14 20:59:39.808400,-77934.900276
2025-06-14 20:59:39.812400,-77581.318031
2025-06-14 20:59:39.816400,-78742.334693
2025-06-14 20:59:39.820400,-79813.877322
2025-06-14 20:59:39.824400,-79289.885377
2025-06-14 20:59:39.828400,-77892.096685
2025-06-14 20:59:39.832400,-77520.722451
2025-06-14 20:59:39.836400,-78710.818733
2025-06-14 20:59:39.840400,-79810.502209
2025-06-14 20:59:39.844400,-79322.027185
2025-06-14 20:59:39.848400,-77916.37068
2025-06-14 20:59:39.852400,-77528.232637
2025-06-14 20:59:39.856400,-78661.06375
2025-06-14 20:59:39.860400,-79716.379013
2025-06-14 20:59:39.864400,-79182.351134
2025-06-14 20:59:39.868400,-77729.666558
2025-06-14 20:59:39.872400,-77312.895931
2025-06-14 20:59:39.876400,-78502.05344
2025-06-14 20:59:39.880400,-79648.452061
2025-06-14 20:59:39.884400,-79177.746675
2025-06-14 20:59:39.888400,-77774.504158
2025-06-14 20:59:39.892400,-77377.961859
2025-06-14 20:59:39.896400,-78545.393472
2025-06-14 20:59:39.900400,-79660.276134
2025-06-14 20:59:39.904400,-79179.87009
2025-06-14 20:59:39.908400,-77734.0475
2025-06-14 20:59:39.912400,-77339.226286
2025-06-14 20:59:39.916400,-78519.599559
2025-06-14 20:59:39.920400,-79697.782361
2025-06-14 20:59:39.924400,-79241.382091
2025-06-14 20:59:39.928400,-77823.677996
2025-06-14 20:59:39.932400,-77409.74604
2025-06-14 20:59:39.936400,-78647.406834
2025-06-14 20:59:39.940400,-79859.251363
2025-06-14 20:59:39.944400,-79410.182465
2025-06-14 20:59:39.948400,-77890.576767
2025-06-14 20:59:39.952400,-77382.007525
2025-06-14 20:59:39.956400,-78512.826981
2025-06-14 20:59:39.960400,-79640.673654
2025-06-14 20:59:39.964400,-79138.340549
2025-06-14 20:59:39.968400,-77634.917514
2025-06-14 20:59:39.972400,-77160.747607
2025-06-14 20:59:39.976400,-78333.230714
2025-06-14 20:59:39.980400,-79513.156952
2025-06-14 20:59:39.984400,-79063.283391
2025-06-14 20:59:39.988400,-77603.490961
2025-06-14 20:59:39.992400,-77140.54163
2025-06-14 20:59:39.996400,-78389.490055
2025-06-14 20:59:40.000400,-79662.421902
2025-06-14 20:59:40.004400,-79328.978578
2025-06-14 20:59:40.008400,-77918.382337
2025-06-14 20:59:40.012400,-77497.163713
2025-06-14 20:59:40.016400,-78734.332768
2025-06-14 20:59:40.020400,-80037.506525
2025-06-14 20:59:40.024400,-79679.208062
2025-06-14 20:59:40.028400,-78200.371945
2025-06-14 20:59:40.032400,-77648.641485
2025-06-14 20:59:40.036400,-78823.583284
2025-06-14 20:59:40.040400,-80050.492889
2025-06-14 20:59:40.044400,-79595.724296
2025-06-14 20:59:40.048400,-77996.725201
2025-06-14 20:59:40.052400,-77340.500336
2025-06-14 20:59:40.056400,-78365.149005
2025-06-14 20:59:40.060400,-79470.420417
2025-06-14 20:59:40.064400,-78951.479966
2025-06-14 20:59:40.068400,-77351.83267
2025-06-14 20:59:40.072400,-76757.365675
2025-06-14 20:59:40.076400,-77842.945199
2025-06-14 20:59:40.080400,-79005.168856
2025-06-14 20:59:40.084400,-78618.640139
2025-06-14 20:59:40.088400,-77172.05759
2025-06-14 20:59:40.092400,-76618.986025
2025-06-14 20:59:40.096400,-77729.845372
2025-06-14 20:59:40.100400,-78940.080576
2025-06-14 20:59:40.104400,-78635.582761
2025-06-14 20:59:40.108400,-77245.527774
2025-06-14 20:59:40.112400,-76750.950724
2025-06-14 20:59:40.116400,-77864.358171
2025-06-14 20:59:40.120400,-79111.451401
2025-06-14 20:59:40.124400,-78826.064327
2025-06-14 20:59:40.128400,-77481.070457
2025-06-14 20:59:40.132400,-76996.439933
2025-06-14 20:59:40.136400,-78120.665624
2025-06-14 20:59:40.140400,-79353.09611
2025-06-14 20:59:40.144400,-79087.87031
2025-06-14 20:59:40.148400,-77734.94157
2025-06-14 20:59:40.152400,-77225.3665
2025-06-14 20:59:40.156400,-78318.098583
2025-06-14 20:59:40.160400,-79531.954769
2025-06-14 20:59:40.164400,-79252.64737
2025-06-14 20:59:40.168400,-77915.297796
2025-06-14 20:59:40.172400,-77397.117304
2025-06-14 20:59:40.176400,-78432.070128
2025-06-14 20:59:40.180400,-79610.007061
2025-06-14 20:59:40.184400,-79345.384758
2025-06-14 20:59:40.188400,-78038.657074
2025-06-14 20:59:40.192400,-77507.266701
2025-06-14 20:59:40.196400,-78524.136963
2025-06-14 20:59:40.200400,-79701.068068
2025-06-14 20:59:40.204400,-79465.458329
2025-06-14 20:59:40.208400,-78137.071805
2025-06-14 20:59:40.212400,-77595.466685
2025-06-14 20:59:40.216400,-78570.539185
2025-06-14 20:59:40.220400,-79753.862888
2025-06-14 20:59:40.224400,-79501.064658
2025-06-14 20:59:40.228400,-78188.234948
2025-06-14 20:59:40.232400,-77629.128412
2025-06-14 20:59:40.236400,-78608.827723
2025-06-14 20:59:40.240400,-79784.171854
2025-06-14 20:59:40.244400,-79566.957601
2025-06-14 20:59:40.248400,-78238.302855
2025-06-14 20:59:40.252400,-77656.531651
2025-06-14 20:59:40.256400,-78625.099793
2025-06-14 20:59:40.260400,-79808.624662
2025-06-14 20:59:40.264400,-79579.854557
2025-06-14 20:59:40.268400,-78260.252268
2025-06-14 20:59:40.272400,-77662.074883
2025-06-14 20:59:40.276400,-78614.192142
2025-06-14 20:59:40.280400,-79802.254415
2025-06-14 20:59:40.284400,-79593.444418
2025-06-14 20:59:40.288400,-78262.308629
2025-06-14 20:59:40.292400,-77657.872755
2025-06-14 20:59:40.296400,-78616.98611
2025-06-14 20:59:40.300400,-79798.454618
2025-06-14 20:59:40.304400,-79594.941985
2025-06-14 20:59:40.308400,-78267.181309
2025-06-14 20:59:40.312400,-77659.571488
2025-06-14 20:59:40.316400,-78611.800505
2025-06-14 20:59:40.320400,-79845.259171
2025-06-14 20:59:40.324400,-79679.096303
2025-06-14 20:59:40.328400,-78368.077084
2025-06-14 20:59:40.332400,-77721.8658
2025-06-14 20:59:40.336400,-78663.298924
2025-06-14 20:59:40.340400,-79872.058913
2025-06-14 20:59:40.344400,-79712.690975
2025-06-14 20:59:40.348400,-78386.003183
2025-06-14 20:59:40.352400,-77732.862858
2025-06-14 20:59:40.356400,-78649.01616
2025-06-14 20:59:40.360400,-79890.767323
2025-06-14 20:59:40.364400,-79747.09031
2025-06-14 20:59:40.368400,-78428.069166
2025-06-14 20:59:40.372400,-77794.218396
2025-06-14 20:59:40.376400,-78734.466879
2025-06-14 20:59:40.380400,-79942.131632
2025-06-14 20:59:40.384400,-79768.74915
2025-06-14 20:59:40.388400,-78449.616247
2025-06-14 20:59:40.392400,-77767.038675
2025-06-14 20:59:40.396400,-78664.885898
2025-06-14 20:59:40.400400,-79878.004477
2025-06-14 20:59:40.404400,-79747.09031
2025-06-14 20:59:40.408400,-78416.781535
2025-06-14 20:59:40.412400,-77735.030977
2025-06-14 20:59:40.416400,-78563.967772
2025-06-14 20:59:40.420400,-79759.383769
2025-06-14 20:59:40.424400,-79610.63291
2025-06-14 20:59:40.428400,-78262.845071
2025-06-14 20:59:40.432400,-77541.956609
2025-06-14 20:59:40.436400,-78435.087613
2025-06-14 20:59:40.440400,-79669.440349
2025-06-14 20:59:40.444400,-79566.82349
2025-06-14 20:59:40.448400,-78229.943303
2025-06-14 20:59:40.452400,-77514.598073
2025-06-14 20:59:40.456400,-78395.614433
2025-06-14 20:59:40.460400,-79662.153681
2025-06-14 20:59:40.464400,-79557.145185
2025-06-14 20:59:40.468400,-78205.334032
2025-06-14 20:59:40.472400,-77404.49338
2025-06-14 20:59:40.476400,-78209.558512
2025-06-14 20:59:40.480400,-79436.334006
2025-06-14 20:59:40.484400,-79341.69672
2025-06-14 20:59:40.488400,-78022.385004
2025-06-14 20:59:40.492400,-77293.584024
2025-06-14 20:59:40.496400,-78161.703427
2025-06-14 20:59:40.500400,-79458.886917
2025-06-14 20:59:40.504400,-79428.645006
2025-06-14 20:59:40.508400,-78077.124426
2025-06-14 20:59:40.512400,-77287.12437
2025-06-14 20:59:40.516400,-78120.442107
2025-06-14 20:59:40.520400,-79402.180541
2025-06-14 20:59:40.524400,-79330.207924
2025-06-14 20:59:40.528400,-78008.035184
2025-06-14 20:59:40.532400,-77226.864067
2025-06-14 20:59:40.536400,-78083.874653
2025-06-14 20:59:40.540400,-79368.384703
2025-06-14 20:59:40.544400,-79309.063173
2025-06-14 20:59:40.548400,-77980.251966
2025-06-14 20:59:40.552400,-77224.315968
2025-06-14 20:59:40.556400,-78068.854281
2025-06-14 20:59:40.560400,-79365.724846
2025-06-14 20:59:40.564400,-79346.591752
2025-06-14 20:59:40.568400,-78034.946684
2025-06-14 20:59:40.572400,-77276.015553
2025-06-14 20:59:40.576400,-78129.561619
2025-06-14 20:59:40.580400,-79460.831518
2025-06-14 20:59:40.584400,-79468.095835
2025-06-14 20:59:40.588400,-78196.303927
2025-06-14 20:59:40.592400,-77434.958808
2025-06-14 20:59:40.596400,-78299.85956
2025-06-14 20:59:40.600400,-79645.725148
2025-06-14 20:59:40.604400,-79689.623975
2025-06-14 20:59:40.608400,-78393.088686
2025-06-14 20:59:40.612400,-77651.077825
2025-06-14 20:59:40.616400,-78511.128248
2025-06-14 20:59:40.620400,-79867.186232
2025-06-14 20:59:40.624400,-79876.395151
2025-06-14 20:59:40.628400,-78468.637582
2025-06-14 20:59:40.632400,-77520.677748
2025-06-14 20:59:40.636400,-78266.55546
2025-06-14 20:59:40.640400,-79524.064603
2025-06-14 20:59:40.644400,-79480.210481
2025-06-14 20:59:40.648400,-78104.929996
2025-06-14 20:59:40.652400,-77228.898076
2025-06-14 20:59:40.656400,-77955.642695
2025-06-14 20:59:40.660400,-79250.099272
2025-06-14 20:59:40.664400,-79241.203277
2025-06-14 20:59:40.668400,-77851.14829
2025-06-14 20:59:40.672400,-77011.706175
2025-06-14 20:59:40.676400,-77837.089042
2025-06-14 20:59:40.680400,-79211.721326
2025-06-14 20:59:40.684400,-79271.847519
2025-06-14 20:59:40.688400,-77954.323942
2025-06-14 20:59:40.692400,-77101.269615
2025-06-14 20:59:40.696400,-77940.041177
2025-06-14 20:59:40.700400,-79318.316796
2025-06-14 20:59:40.704400,-79383.919166
2025-06-14 20:59:40.708400,-78033.940856
2025-06-14 20:59:40.712400,-77165.977915
2025-06-14 20:59:40.716400,-77949.495965
2025-06-14 20:59:40.720400,-79328.10686
2025-06-14 20:59:40.724400,-79383.315669
2025-06-14 20:59:40.728400,-78060.293562
2025-06-14 20:59:40.732400,-77197.449171
2025-06-14 20:59:40.736400,-77992.858349
2025-06-14 20:59:40.740400,-79316.059269
2025-06-14 20:59:40.744400,-79370.821043
2025-06-14 20:59:40.748400,-78053.610391
2025-06-14 20:59:40.752400,-77173.778674
2025-06-14 20:59:40.756400,-77925.736061
2025-06-14 20:59:40.760400,-79248.914629
2025-06-14 20:59:40.764400,-79295.249795
2025-06-14 20:59:40.768400,-77990.265547
2025-06-14 20:59:40.772400,-77095.43581
2025-06-14 20:59:40.776400,-77794.218396
2025-06-14 20:59:40.780400,-79092.742991
2025-06-14 20:59:40.784400,-79184.943936
2025-06-14 20:59:40.788400,-77916.862418
2025-06-14 20:59:40.792400,-77034.102623
2025-06-14 20:59:40.796400,-77765.56346
2025-06-14 20:59:40.800400,-79095.4252
2025-06-14 20:59:40.804400,-79246.902972
2025-06-14 20:59:40.808400,-78035.751347
2025-06-14 20:59:40.812400,-77185.870968
2025-06-14 20:59:40.816400,-77891.269671
2025-06-14 20:59:40.820400,-79244.891315
2025-06-14 20:59:40.824400,-79409.646023
2025-06-14 20:59:40.828400,-78225.227085
2025-06-14 20:59:40.832400,-77376.285479
2025-06-14 20:59:40.836400,-78089.172016
2025-06-14 20:59:40.840400,-79396.167922
2025-06-14 20:59:40.844400,-79537.09567
2025-06-14 20:59:40.848400,-78295.836246
2025-06-14 20:59:40.852400,-77390.098857
2025-06-14 20:59:40.856400,-78050.101167
2025-06-14 20:59:40.860400,-79357.499404
2025-06-14 20:59:40.864400,-79521.292987
2025-06-14 20:59:40.868400,-78335.912923
2025-06-14 20:59:40.872400,-77464.574869
2025-06-14 20:59:40.876400,-78127.102927
2025-06-14 20:59:40.880400,-79446.079367
2025-06-14 20:59:40.884400,-79625.385061
2025-06-14 20:59:40.888400,-78467.832919
2025-06-14 20:59:40.892400,-77604.228569
2025-06-14 20:59:40.896400,-78275.496158
2025-06-14 20:59:40.900400,-79550.998455
2025-06-14 20:59:40.904400,-79701.895082
2025-06-14 20:59:40.908400,-78530.730728
2025-06-14 20:59:40.912400,-77651.100177
2025-06-14 20:59:40.916400,-78252.138585
2025-06-14 20:59:40.920400,-79519.169571
2025-06-14 20:59:40.924400,-79692.887329
2025-06-14 20:59:40.928400,-78533.32353
2025-06-14 20:59:40.932400,-77629.508392
2025-06-14 20:59:40.936400,-78225.227085
2025-06-14 20:59:40.940400,-79471.895632
2025-06-14 20:59:40.944400,-79666.199346
2025-06-14 20:59:40.948400,-78515.620949
2025-06-14 20:59:40.952400,-77634.336368
2025-06-14 20:59:40.956400,-78227.238742
2025-06-14 20:59:40.960400,-79503.52335
2025-06-14 20:59:40.964400,-79705.404306
2025-06-14 20:59:40.968400,-78532.720033
2025-06-14 20:59:40.972400,-77589.990507
2025-06-14 20:59:40.976400,-78149.56643
2025-06-14 20:59:40.980400,-79395.318555
2025-06-14 20:59:40.984400,-79599.6135
2025-06-14 20:59:40.988400,-78455.785329
2025-06-14 20:59:40.992400,-77529.618446
2025-06-14 20:59:40.996400,-78062.998124
2025-06-14 20:59:41.000400,-79281.436417
2025-06-14 20:59:41.004400,-79521.71767
2025-06-14 20:59:41.008400,-78374.804959
2025-06-14 20:59:41.012400,-77457.310552
2025-06-14 20:59:41.016400,-77998.356879
2025-06-14 20:59:41.020400,-79279.42476
2025-06-14 20:59:41.024400,-79507.36785
2025-06-14 20:59:41.028400,-78371.005162
2025-06-14 20:59:41.032400,-77413.903465
2025-06-14 20:59:41.036400,-77969.970163
2025-06-14 20:59:41.040400,-79262.616248
2025-06-14 20:59:41.044400,-79536.44747
2025-06-14 20:59:41.048400,-78407.103229
2025-06-14 20:59:41.052400,-77466.497119
2025-06-14 20:59:41.056400,-78019.188704
2025-06-14 20:59:41.060400,-79337.941627
2025-06-14 20:59:41.064400,-79619.640663
2025-06-14 20:59:41.068400,-78457.014675
2025-06-14 20:59:41.072400,-77483.41739
2025-06-14 20:59:41.076400,-78032.689158
2025-06-14 20:59:41.080400,-79346.994084
2025-06-14 20:59:41.084400,-79633.923427
2025-06-14 20:59:41.088400,-78504.400373
2025-06-14 20:59:41.092400,-77511.133553
2025-06-14 20:59:41.096400,-78032.465641
2025-06-14 20:59:41.100400,-79364.383741
2025-06-14 20:59:41.104400,-79672.189614
2025-06-14 20:59:41.108400,-78517.118516
2025-06-14 20:59:41.112400,-77506.618501
2025-06-14 20:59:41.116400,-78013.891341
2025-06-14 20:59:41.120400,-79365.926011
2025-06-14 20:59:41.124400,-79682.829044
2025-06-14 20:59:41.128400,-78525.098088
2025-06-14 20:59:41.132400,-77468.240555
2025-06-14 20:59:41.136400,-77988.522111
2025-06-14 20:59:41.140400,-79334.968845
2025-06-14 20:59:41.144400,-79658.532698
2025-06-14 20:59:41.148400,-78482.383905
2025-06-14 20:59:41.152400,-77422.17361
2025-06-14 20:59:41.156400,-77909.620453
2025-06-14 20:59:41.160400,-79259.196432
2025-06-14 20:59:41.164400,-79597.892415
2025-06-14 20:59:41.168400,-78472.705599
2025-06-14 20:59:41.172400,-77405.588616
2025-06-14 20:59:41.176400,-77890.844988
2025-06-14 20:59:41.180400,-79260.224612
2025-06-14 20:59:41.184400,-79610.342337
2025-06-14 20:59:41.188400,-78470.425721
2025-06-14 20:59:41.192400,-77399.263072
2025-06-14 20:59:41.196400,-77905.843008
2025-06-14 20:59:41.200400,-79284.67742
2025-06-14 20:59:41.204400,-79672.547242
2025-06-14 20:59:41.208400,-78508.311928
2025-06-14 20:59:41.212400,-77408.136714
2025-06-14 20:59:41.216400,-77846.275609
2025-06-14 20:59:41.220400,-79208.346213
2025-06-14 20:59:41.224400,-79565.705903
2025-06-14 20:59:41.228400,-78406.656195
2025-06-14 20:59:41.232400,-77302.815295
